Name	Critic_Score	Critic_Count	User_Score	User_Count
MLB Front Office Manager	4.7		4.6	
Child of Light	8.3		7.8	
Silent Hill: Origins	7.0		7.4	
Harry Potter and the Sorcerer's Stone	5.9		6.0	
Damnation	3.6		5.6	
Samurai Warriors	7.1		9.0	
FIFA Soccer 2004	8.3		6.2	
Record of Agarest War	6.7		6.8	
SNK Arcade Classics Vol. 1	7.3		8.0	
Dave Mirra BMX Challenge	3.2		4.6	
Rayman 3: Hoodlum Havoc	7.7		8.3	
The Guy Game	4.7		5.4	
Ghost in the Shell: Stand Alone Complex	6.1		7.4	
Open Season	4.9		5.6	
Crimson Sea 2	7.5		8.3	
Tokyo Twilight Ghost Hunters	6.3		7.0	
Earth Defense Force 2: Invaders from Planet Space	7.2		8.5	
Digimon World Championship	4.9		6.5	
RayStorm	7.9		7.8	
Dynasty Warriors 8: Empires	5.8		6.8	
Catwoman	4.7		6.1	
Colosseum: Road to Freedom	5.6		8.3	
Football Manager 2010	8.7		9.0	
Target: Terror	3.3		2.7	
Mugen Souls Z	5.7		6.4	
BeatMania	6.7		8.9	
Silpheed: The Lost Planet	7.2		7.5	
Real Time Conflict: Shogun Empires	3.5		5.6	
Spartan: Total Warrior	7.3		8.3	
Pitfall: The Lost Expedition	7.3		7.8	
River City Ransom EX	7.5		8.4	
Bionicle Heroes	5.9		5.9	
Fable: The Lost Chapters	8.3		8.7	
Crazy Taxi 2	8.2		8.1	
The Sims 2: Seasons	7.8		7.3	
The Testament of Sherlock Holmes	7.3		8.0	
Robot Alchemic Drive	7.9		8.2	
Tomb Raider: Legend	5.8		8.0	
Warhammer: Battle For Atluma	5.5		7.4	
Eagle Flight	7.2		7.8	
Operation: Vietnam	6.5		6.3	
Fighter Maker 2	5.8		7.8	
Lifeline	6.1		7.7	
Dragon Valor	5.7		8.3	
NHL 2005	7.5		5.6	
Microsoft Flight Simulator 2004: A Century of Flight	8.8		8.2	
Anubis II	1.9		2.7	
Inversion	5.6		5.4	
Ultimate Marvel vs. Capcom 3	7.9		6.2	
Assassin's Creed Chronicles	7.0		8.0	
Dragoneer's Aria	5.6		6.0	
N+	8.2		7.4	
Obscure	6.5		8.9	
Sega Soccer Slam	8.4		7.7	
Deep Labyrinth	5.7		8.8	
Spawn: Armageddon	6.1		7.2	
God Hand	7.3		7.7	
Legends of Wrestling II	2.4		3.7	
Jurassic Park: Operation Genesis	6.9		8.8	
RedCard 20-03	7.3		9.0	
Future Tactics: The Uprising	6.1		6.0	
Driver: Parallel Lines	6.9		4.6	
Top Gun	4.9		4.4	
Batman: Rise of Sin Tzu	6.3		6.8	
Dragon Ball Z: Battle of Z	5.3		5.1	
World Racing	5.6		8.1	
Resident Evil 5	8.6		7.1	
X-Men: The Official Game	5.5		9.3	
The King of Fighters 02/03	7.3		8.8	
Armored Core: Nine Breaker	5.7		8.2	
Terraria	8.3		7.9	
Worms 3D	6.9		7.6	
TRON: Evolution	5.7		6.0	
The Guided Fate Paradox	7.4		7.8	
Mayhem 3D	4.7		8.6	
WipEout HD Fury	8.9		8.4	
Fallout: Brotherhood of Steel	6.4		4.1	
Flower, Sun, and Rain	5.4		7.1	
Gunstar Super Heroes	8.3		8.5	
Cities XL 2012	6.1		5.6	
Worms Forts: Under Siege	6.7		8.0	
Full Spectrum Warrior: Ten Hammers	7.1		8.0	
Natural Doctrine	6.0		7.5	
Prince of Persia: The Fallen King	6.4		6.0	
NHL Hitz Pro	8.1		8.8	
Broken Sword 5: The Serpent's Curse	7.2		7.2	
Alan Wake	8.3		8.0	
Risen 3: Titan Lords	4.4		4.4	
Steambot Chronicles: Battle Tournament	5.4		6.3	
Wings of War	6.2		5.0	
187: Ride or Die	5.1		6.9	
RPG Maker 3	6.9		7.9	
Kabuki Warriors	3.2		2.5	
World Poker Tour	6.3		7.8	
Age of Empires III: The Asian Dynasties	8.1		8.5	
IL-2 Sturmovik: Birds of Prey	4.1		2.4	
NanoBreaker	5.1		6.7	
Bionicle	4.9		1.5	
GRID 2	8.0		5.7	
Criminal Girls: Invite Only	5.5		6.7	
Miami Vice: The Game	6.3		7.0	
Samurai Warriors Chronicles 3	7.0		7.9	
BMX XXX	6.0		5.0	
One Piece: Unlimited World Red	6.6		7.8	
Aggressive Inline	8.5		7.7	
Insecticide	5.5		7.0	
XGRA: Extreme G Racing Association	6.8		8.6	
Mario vs. Donkey Kong: Tipping Stars	7.0		7.5	
Tournament of Legends	4.5		6.9	
Escape from Bug Island	3.7		5.0	
Gradius Collection	7.6		8.5	
Fist of the North Star: Ken's Rage 2	5.5		7.1	
Gallop Racer 2004	7.0		8.7	
Mobile Suit Gundam Seed: Never Ending Tomorrow	4.5		7.8	
F1 2001	8.3		5.5	
Crimson Gem Saga	7.8		7.5	
Monster Tale	7.9		8.0	
Legend of the Dragon	3.7		4.8	
Cel Damage	6.7		6.8	
Mirror's Edge Catalyst	7.4		4.4	
Arc the Lad: End of Darkness	5.9		4.2	
Tom Clancy's Splinter Cell: Pandora Tomorrow	6.8		6.2	
Tokobot	7.2		7.3	
Land of the Dead: Road to Fiddler's Green	3.2		5.8	
Assetto Corsa	7.3		6.2	
NHL 2K9	6.5		5.4	
Warhammer 40,000: Squad Command	5.7		7.9	
One Piece: Burning Blood	6.0		5.8	
TrackMania Turbo	7.6		7.7	
Zero Escape: Zero Time Dilemma	8.3		8.3	
Bionicle Heroes	7.2		6.4	
Mystic Heroes	6.7		8.6	
Jurassic Park III: Park Builder	6.5		8.0	
Unchained Blades 	6.1		7.5	
Showtime Championship Boxing	3.5		4.7	
Bomberman Land	5.5		7.8	
Steins;Gate	8.3		8.7	
Nights of Azure	6.7		7.6	
Age of Empires Online	7.0		5.6	
Earth Defense Force 2017 Portable	6.8		7.9	
Atelier Iris 2: The Azoth Of Destiny	6.8		7.8	
From The Abyss	5.9		8.0	
The LEGO Movie Videogame	6.8		6.8	
DuckTales: Remastered	7.6		7.9	
Giants: Citizen Kabuto	7.9		6.9	
MX vs. ATV Supercross	4.8		4.8	
Grand Kingdom	7.6		8.8	
LEGO Batman: The Videogame	8.0		7.8	
Alone in the Dark	4.7		5.4	
Muppets Party Cruise	6.1		8.0	
Earth Defense Force 4.1: The Shadow of New Despair	6.4		7.9	
Cold Fear	7.1		7.6	
The Technomancer	6.0		6.7	
Theme Park	7.2		7.6	
Call of Cthulhu: Dark Corners of the Earth	7.7		8.1	
Blur	8.1		7.4	
The Next BIG Thing	7.5		7.9	
Alien Syndrome	4.8		7.1	
Vexx	7.1		7.3	
Secret Files: Tunguska	6.5		7.6	
Unreal Tournament III	8.3		8.0	
Disney Sports Skateboarding	3.6		4.7	
Terminator 3: The Redemption	6.6		8.6	
Arkanoid DS	6.1		7.0	
Call of Duty 2	8.6		8.4	
Big Bang Mini	7.8		8.2	
Serious Sam II	7.2		6.7	
Song of the Deep	6.6		6.9	
Dead Rising 2: Off the Record	6.6		5.3	
Flipnic: Ultimate Pinball	6.4		8.1	
The Witcher	8.1		8.8	
Coded Arms: Contagion	5.6		6.6	
S.T.A.L.K.E.R.: Call of Pripyat	8.0		8.7	
Create	5.4		6.8	
Commandos: Strike Force	5.8		8.5	
Mobile Suit Gundam: Gundam vs. Zeta Gundam	5.7		8.6	
Guilty Gear X: Advance Edition	6.7		5.9	
Warriors of the Lost Empire	5.2		7.4	
Devil's Third	4.3		6.5	
Star Trek: Tactical Assault	6.3		7.0	
Oddworld: Munch's Oddysee	4.4		2.5	
Broken Sword: The Shadow of the Templars	8.0		7.8	
Resident Evil - Code: Veronica X	6.2		8.5	
Trapt	6.0		7.9	
Lord of Magna: Maiden Heaven	6.8		7.8	
Worms 3D	6.9		8.4	
PoPoLoCrois	6.6		7.4	
Dragon Rage	5.0		6.4	
Theresia...	6.1		8.0	
Sacred 2: Fallen Angel	7.1		6.9	
Adventure Time: The Secret of the Nameless Kingdom	5.8		7.5	
Teenage Mutant Ninja Turtles 3: Mutant Nightmare	5.8		7.0	
Jumper: Griffin's Story	2.9		3.3	
Tron 2.0: Killer App	6.9		4.3	
The Fast and the Furious	5.9		6.6	
Vampire Rain: Altered Species	3.0		3.5	
The History Channel: Battle for the Pacific	3.5		6.1	
Racing Gears Advance	8.3		8.9	
Inversion	5.3		6.5	
Need for Speed: Shift	8.3		5.8	
Mercury Meltdown	7.8		7.8	
Exist Archive: The Other Side of the Sky	7.1		8.3	
Zoo Tycoon 2	7.2		8.1	
Brave: A Warrior's Tale	4.2		5.0	
Fatal Frame	7.7		8.6	
Urban Chaos: Riot Response	7.3		7.8	
Tom Clancy's Ghost Recon: Advanced Warfighter	4.4		4.6	
Ivy the Kiwi?	7.4		7.2	
Resident Evil 2	5.9		8.5	
Catwoman	4.5		4.6	
Top Gun: Hard Lock	5.4		3.5	
Warriors Orochi 2	4.4		8.1	
Mana Khemia: Alchemists of Al-Revis	6.9		7.5	
Street Fighter V	7.4		2.9	
Zone of the Enders: The Fist of Mars	7.1		9.0	
MX vs. ATV Supercross Encore	4.2		4.1	
Gun Showdown	7.3		7.6	
Tiger Woods PGA Tour 08	8.1		7.6	
Constantine	6.0		7.1	
Tom Clancy's Splinter Cell: Double Agent	6.4		7.1	
Samurai Shodown Anthology	7.4		8.2	
S.T.A.L.K.E.R.: Shadow of Chernobyl	8.2		8.4	
Nanostray	7.1		7.7	
Samurai Jack: The Shadow of Aku	5.9		8.4	
Tropico 5	7.1		7.2	
Rugby World Cup 2015	2.5		1.9	
Lost Kingdoms II	6.8		9.1	
Aggressive Inline	8.8		7.8	
Viewtiful Joe: Red Hot Rumble	6.2		6.9	
Blade Dancer: Lineage of Light	6.0		6.9	
X-Men: Destiny	3.3		5.6	
The Sims 2: University	8.1		7.8	
Generation of Chaos	6.0		7.7	
Pump It Up: Exceed	7.3		8.4	
Tokyo Twilight Ghost Hunters	6.4		6.4	
MotorStorm RC	7.8		6.8	
Harry Potter and the Sorcerer's Stone	6.5		7.8	
Scurge: Hive	7.0		8.6	
Remember Me	6.5		7.4	
NBA Live 07	6.9		6.8	
Ride to Hell	1.9		1.3	
The Saboteur	7.6		8.0	
Hail to the Chimp	5.2		6.1	
Tom Clancy's Rainbow Six 3	6.8		8.2	
Rocket League	8.6		8.2	
V-Rally 3	8.2		7.4	
Mirror's Edge	8.1		8.1	
Titan Quest	7.7		8.1	
Amazing Island	5.9		6.6	
Izuna 2: The Unemployed Ninja Returns	6.5		7.9	
Gothic 3	6.3		7.3	
7 Days to Die	3.5		5.2	
Alvin and the Chipmunks	3.0		3.6	
Final Fight: Streetwise	4.3		6.2	
Speed Kings	6.0		8.8	
Rebelstar: Tactical Command	7.8		9.1	
F1 2010	8.4		6.6	
Gladiator: Sword of Vengeance	6.5		7.1	
Bombastic	7.2		7.2	
Coraline	4.2		5.5	
Wing Commander: Prophecy	7.0		8.3	
Marc Ecko's Getting Up: Contents Under Pressure	6.9		7.2	
Sega Soccer Slam	8.0		8.5	
Enemy Front	4.3		6.0	
Front Mission Evolved	6.3		5.1	
Dynasty Warriors 5	6.6		8.0	
Murdered: Soul Suspect	5.9		7.4	
Rez	7.8		8.3	
Neverland Card Battles	5.7		7.8	
Lufia: The Ruins of Lore	7.6		8.3	
UEFA Euro 2004: Portugal	7.4		8.1	
Airline Tycoon 2	5.7		5.5	
Medabots: Infinity	5.1		8.0	
IL-2 Sturmovik: Cliffs of Dover	6.0		7.1	
NFL Blitz Pro	7.1		6.6	
Black Sigil: Blade of the Exiled	5.8		7.5	
Death Jr. II: Root of Evil	6.8		7.3	
Wakeboarding Unleashed Featuring Shaun Murray	8.0		8.8	
Mighty No. 9	5.2		3.5	
Samurai Champloo: Sidetracked	6.6		7.2	
Medal of Honor: Airborne	7.8		7.3	
Men of War: Assault Squad	7.7		8.2	
Rhapsody: A Musical Adventure	6.7		6.8	
Dead Island Definitive Collection	6.7		4.9	
PAC-MAN and the Ghostly Adventures	5.8		6.5	
Virtua Striker 2002	5.8		6.0	
UEFA Champions League 2006-2007	7.2		8.2	
F1 2015	6.1		3.6	
Aliens in the Attic	5.8		6.0	
Hunted: The Demon's Forge	6.1		6.6	
Otogi 2: Immortal Warriors	7.9		8.3	
Legend of Kay	7.2		7.3	
Lucha Libre AAA: Heroes del Ring	4.9		6.3	
Piglet's Big Game	7.0		8.0	
Tom Clancy's HAWX 2	6.6		3.8	
Fallout: Brotherhood of Steel	6.6		5.5	
IndyCar Series	7.1		7.8	
Killing Floor 2 	7.6		8.0	
Ferrari F355 Challenge	7.0		4.4	
Mortal Kombat X	7.6		5.1	
Cities in Motion	7.0		7.7	
Shifters	3.7		5.9	
Bladestorm: Nightmare	4.8		7.1	
TNA iMPACT: Cross the Line	5.0		6.5	
Sacred 3	5.1		4.1	
Venetica	6.1		6.8	
Operation Flashpoint: Dragon Rising	7.6		4.9	
Wasteland 2	7.7		7.1	
MorphX	3.3		6.6	
Sigma Star Saga	6.8		8.2	
FIFA Soccer 2004	8.2		7.9	
Disney's Party	3.9		7.8	
The Bureau: XCOM Declassified	6.6		6.5	
Nanostray 2	7.5		7.8	
Dokapon Journey	6.0		7.0	
Metal Slug Anthology	7.8		7.4	
Back to the Future: The Game	6.6		4.1	
Phantom Crash	7.4		8.3	
Yanya Caballista: City Skater	5.8		6.3	
The Typing of the Dead	8.3		7.8	
Jenga World Tour	2.6		2.8	
Tenchu: Dark Secret	3.7		5.1	
Shrek Super Party	4.0		7.3	
Second Sight	7.7		8.5	
Rave Master	6.0		6.3	
Bejeweled Twist	7.8		7.3	
Steins;Gate 0	8.1		8.3	
Ivy the Kiwi?	6.9		6.3	
Hail to the Chimp	5.1		4.5	
Alias	6.4		6.0	
OutRun 2006: Coast 2 Coast	8.1		8.8	
Arx Fatalis	7.1		8.2	
Zumba Fitness Core	7.7		6.7	
Guilty Gear Dust Strikers	6.0		5.8	
Dark Summit	6.8		4.5	
Star Wars: Republic Commando	7.8		8.7	
The Lost Vikings	7.5		9.1	
Plants vs. Zombies	8.7		8.9	
Secret Files: Tunguska	7.1		7.6	
Stretch Panic	6.5		7.8	
PQ2: Practical Intelligence Quotient	7.4		7.8	
Metroid Prime: Federation Force	6.4		5.1	
DiRT 2	8.9		8.2	
Payday 2	7.9		3.4	
Woody Woodpecker: Escape from Buzz Buzzard Park	6.4		7.4	
Furu Furu Park	4.3		4.8	
Hatsune Miku: Project Diva X	7.8		7.4	
Whirl Tour	6.1		9.0	
Grand Ages: Medieval	6.3		5.4	
Saints Row: Gat out of Hell	6.4		5.7	
Stunt GP	4.9		8.1	
Plants vs. Zombies: Garden Warfare 2	8.2		7.5	
Singularity	7.6		7.7	
NASCAR Heat Evolution	6.6		3.8	
Ms Saga: A New Dawn	6.5		8.6	
Child of Light	8.2		8.0	
GrimGrimoire	7.9		7.9	
Deadliest Catch: Alaskan Storm	5.6		5.9	
Crime Life: Gang Wars	3.0		3.4	
Rugby 2005	7.5		7.7	
Warhammer 40,000: Dawn of War	8.6		8.8	
Rock 'N Roll Racing	8.0		9.4	
Silhouette Mirage	6.9		7.5	
Dynasty Warriors Vol. 2	5.7		8.1	
Freelancer	8.5		9.0	
LEGO Indiana Jones 2: The Adventure Continues	6.6		8.0	
Rugby 06	7.0		7.8	
Fatal Frame II: Crimson Butterfly Director's Cut	8.4		8.3	
2002 FIFA World Cup	7.8		7.7	
The Lord of the Rings: The Battle for Middle-Earth II	7.9		7.5	
Need for Speed Carbon	7.8		7.2	
Colin McRae Rally 2005	8.3		7.5	
Saiyuki: Journey West	7.3		7.1	
Empire Earth	8.1		8.2	
DuckTales: Remastered	7.5		7.4	
Worms Reloaded	7.9		6.8	
StarCraft	8.8		9.1	
World Championship Pool 2004	6.0		6.7	
B-Boy	5.0		7.8	
Kakuto Chojin	4.6		7.2	
Need for Speed Underground	8.2		8.3	
Moon	7.1		7.4	
Snoopy vs the Red Baron	7.6		7.8	
Virtua Tennis 3	7.9		7.7	
Raze's Hell	7.1		8.1	
Far Cry	8.9		8.1	
Hoshigami: Ruining Blue Earth	6.2		8.7	
NightCaster II: Equinox	4.6		7.0	
Ship Simulator Extremes	4.9		6.2	
Time Crisis: Project Titan	7.1		6.7	
Ys: The Ark of Napishtim	6.4		7.3	
Pro Evolution Soccer 2017	8.7		6.1	
FIFA Soccer 10	7.2		3.8	
Tom Clancy's Rainbow Six: Lockdown	7.2		7.8	
The Sims	9.2		7.9	
FIFA Manager 12	7.2		3.9	
Gitaroo Man	8.2		8.7	
Cabela's Trophy Bucks	3.9		3.0	
XCOM 2	8.7		8.1	
Yaiba: Ninja Gaiden Z	5.0		5.3	
Rock of the Dead	4.8		4.8	
Code Lyoko	6.3		6.8	
Pool Party	3.2		0.7	
Rapala Fishing Frenzy 2009	4.1		7.2	
Company of Heroes	9.3		8.8	
Wonder World Amusement Park	3.7		4.5	
Ride 2	7.1		8.0	
Wing Island	4.7		4.9	
Silent Hunter: Wolves of the Pacific	7.9		6.9	
Wrath Unleashed	6.9		7.0	
March of the Penguins	3.4		1.7	
Double Dragon Advance	7.5		8.4	
The Bible Game	6.0		2.7	
Bubble Bobble Revolution	3.8		6.2	
Yager	7.0		9.3	
Root Letter	7.8		7.8	
Futurama	5.8		6.9	
Supreme Commander	8.6		8.3	
Pool Hall Pro	6.2		5.3	
Wolfenstein	7.4		7.3	
Microsoft Train Simulator	8.4		8.4	
Resident Evil 6	6.3		6.3	
Assassin's Creed: Altair's Chronicles	5.8		6.3	
Bad Boys: Miami Takedown	3.5		2.0	
Fantastic Four: Rise of the Silver Surfer	3.9		5.9	
Pony Friends	6.7		6.6	
Art of Fighting Anthology	6.0		7.0	
Sébastien Loeb Rally Evo	7.1		8.1	
Lux-Pain	4.8		6.2	
Guilty Gear XX Accent Core	7.7		8.3	
Mafia	8.8		9.1	
Disney's Donald Duck: Goin' Quackers	6.1		3.0	
Operation Flashpoint: Elite	6.4		8.3	
Fantastic Four: Rise of the Silver Surfer	3.5		4.8	
Virtua Tennis 3	8.0		6.8	
Front Mission	7.2		8.9	
Tropico 3	7.9		8.1	
Boktai 2: Solar Boy Django	7.8		8.5	
Life is Strange	8.3		8.6	
Battlezone	6.6		7.0	
Pro Evolution Soccer 2016	7.6		4.3	
The Dark Spire	6.9		7.7	
Teenage Mutant Ninja Turtles: Mutants in Manhattan	5.5		6.0	
Runaway: A Twist of Fate	7.9		8.2	
FlatOut 2	7.3		7.3	
Rogue Trooper	7.1		8.2	
Backyard Baseball '09	3.7		7.8	
Tom Clancy's HAWX	7.0		7.3	
Enemy Front	3.5		5.8	
Shantae and the Pirate's Curse	8.2		8.5	
Dai Senryaku VII: Modern Military Tactics	7.4		8.8	
Castle of Shikigami III	6.7		7.6	
Nobunaga's Ambition: Sphere of Influence	8.0		8.1	
FIFA Street 2	4.3		7.5	
City Life: World Edition	7.5		8.2	
Corpse Party: Book of Shadows	6.7		8.2	
WarTech: Senko no Ronde	6.0		6.1	
IL-2 Sturmovik: 1946	8.6		8.8	
Red Ninja: End of Honor	4.7		5.0	
Praetorians	7.8		8.2	
Smash Court Tennis 3	6.8		6.3	
LEGO Friends	4.3		8.3	
SPRay	4.2		4.5	
Outlaw Tennis	6.6		7.7	
Brothers: A Tale of Two Sons	8.1		8.9	
Attack of the Movies 3D	3.8		1.7	
Secret Files: Tunguska	6.6		7.4	
NASCAR 07	7.2		7.0	
Dance Dance Revolution Disney Mix	7.4		8.3	
Nitroplus Blasterz: Heroines Infinite Duel	7.0		6.9	
Thrillville: Off the Rails	5.9		6.2	
Bloody Roar Extreme	6.1		8.6	
Split/Second	7.9		8.2	
Resident Evil 6	6.9		5.9	
Dead Head Fred	7.5		7.3	
Ride to Hell	1.3		1.0	
Need for Speed: ProStreet	7.0		5.9	
Digimon Rumble Arena 2	7.1		8.1	
Gravity Falls: Legend of the Gnome Gemulets	4.6		5.8	
Rodea the Sky Soldier	4.5		5.6	
Hellboy: The Science of Evil	4.2		7.1	
The Sims Deluxe	9.2		8.2	
LEGO Indiana Jones: The Original Adventures	7.8		7.7	
The Sims 2: Pets	7.6		7.7	
Deadliest Warrior: Ancient Combat	3.7		6.3	
The Kore Gang	7.0		8.6	
Rugby Challenge 3	6.4		6.8	
Blood Bowl	7.2		6.5	
Port Royale 2	7.5		7.7	
Star Trek: Shattered Universe	4.1		4.0	
Company of Heroes: Tales of Valor	7.0		7.2	
Guilty Gear XX Accent Core	7.5		8.4	
WarJetz	5.9		5.5	
Devil May Cry 4	7.8		8.5	
Barnyard	6.5		5.7	
Test Drive: Ferrari Legends	6.2		4.9	
Heroes of Might and Magic V	7.7		7.9	
Metal Gear Solid: Digital Graphic Novel	7.8		7.2	
Aeon Flux	6.6		5.8	
Age of Mythology: The Titans	8.4		8.7	
Psycho-Pass: Mandatory Happiness	7.2		8.3	
Virtua Tennis 4	6.6		7.3	
Shattered Union	6.6		6.9	
Unchained Blades 	6.5		7.8	
Terraria	8.4		7.7	
Company of Heroes: Opposing Fronts	8.7		8.6	
Superman: Countdown to Apokolips	4.7		5.7	
Worms 4: Mayhem	6.9		9.2	
Rise of Nations	8.9		9.0	
Men of War: Vietnam	6.8		4.9	
Imperial Glory	6.9		8.4	
Antz Extreme Racing	3.1		5.0	
Samurai Warriors 2: Empires	5.3		8.5	
Metal Slug XX	6.7		6.1	
Patrician IV	6.6		6.4	
Fisherman's Challenge	6.7		7.5	
Resident Evil: Revelations	7.7		7.0	
The Da Vinci Code	5.2		2.8	
Pure Pinball	6.8		8.5	
Headhunter: Redemption	6.2		6.7	
Dead Rising	7.8		6.6	
Grand Theft Auto: Vice City	9.4		8.8	
Surf's Up	5.9		5.1	
SWAT: Target Liberty	5.0		7.7	
Twin Strike: Operation Thunder	5.0		8.3	
CSI: Fatal Conspiracy	4.7		5.5	
Bomberman: Act Zero	3.4		2.2	
Empire Earth III	5.0		2.8	
Resident Evil: Operation Raccoon City	4.8		3.8	
Dreamfall: The Longest Journey	7.3		8.8	
JASF: Jane's Advanced Strike Fighters	4.8		3.1	
Brothers In Arms DS	7.2		8.0	
Colin McRae Rally 3	8.6		7.4	
TMNT	4.2		2.2	
Stolen	5.1		7.4	
Stoked: Big Air Edition	7.2		7.7	
LEGO Jurassic World	7.2		7.1	
Pro Race Driver	8.0		7.5	
The Movies	8.4		8.3	
FIFA World Cup Germany 2006	7.1		7.2	
Supreme Commander: Forged Alliance	8.1		8.9	
Dragon Ball: Advanced Adventure	7.5		8.5	
Lost Planet 3	6.1		6.2	
Echo Night Beyond	6.0		8.8	
Meteos: Disney Magic	7.4		6.6	
Beyblade Evolution	4.9		6.3	
Castlevania: Lords of Shadow 2	5.8		7.7	
Greg Hastings' Tournament Paintball Max'd	3.9		7.4	
Halo: Combat Evolved	8.3		7.4	
Exist Archive: The Other Side of the Sky	6.9		7.9	
Little Red Riding Hood's Zombie BBQ	6.8		7.3	
Assassin's Creed Chronicles: China	6.9		6.4	
Worms: Ultimate Mayhem	6.6		7.8	
Rugby 08	7.4		7.4	
Caesar IV	7.4		7.6	
Ferrari Challenge Trofeo Pirelli	7.1		6.2	
Cy Girls	5.3		8.8	
Ray Gigant	7.2		8.1	
APB Reloaded	5.6		5.7	
Bubble Bobble Double Shot	5.0		4.8	
Bionicle Heroes	5.2		5.8	
Harry Potter and the Order of the Phoenix	6.3		7.1	
C.O.R.E.	4.4		6.9	
Chaos Wars	6.4		6.9	
Steambot Chronicles	7.4		8.2	
Scaler	6.9		7.3	
Scarface: The World is Yours	7.3		7.5	
Legasista	6.8		6.3	
Fatal Fury: Battle Archives Volume 1	6.8		8.3	
Harry Potter and the Prisoner of Azkaban	6.7		7.2	
OutRun 2006: Coast 2 Coast	8.2		8.1	
Without Warning	4.5		6.5	
Napoleon Dynamite: The Game	3.7		4.6	
Saints Row 2	7.2		6.8	
Trine 2	8.4		8.4	
Teenage Zombies: Invasion of the Alien Brain Thingys	6.7		8.2	
Homefront: The Revolution	5.4		3.5	
RLH: Run Like Hell	5.5		8.0	
Obscure	6.6		8.4	
Just Dance 2017	7.5		8.0	
Stranger of Sword City	7.1		8.0	
World of Goo	9.0		8.5	
Secret Files 2: Puritas Cordis	6.4		7.1	
Monster Kingdom: Jewel Summoner	6.6		6.8	
Railroad Tycoon 3	8.0		7.7	
S.T.A.L.K.E.R.: Clear Sky	7.5		7.7	
Painkiller: Hell Wars	6.8		7.4	
FunkMaster Flex's Digital Hitz Factory	7.1		8.9	
World in Conflict	8.9		8.1	
Tomb Raider: Anniversary	8.3		8.1	
Infamous: First Light	7.3		7.5	
Tour de France 2014	5.3		5.1	
RedCard 20-03	6.7		9.0	
Bounty Hounds	6.3		6.0	
TOCA Race Driver 3	8.4		8.0	
Silent Scope	7.0		8.0	
The Cursed Crusade	5.5		6.0	
Hotel Giant 2	5.8		2.5	
DarkStar One	7.1		7.2	
Hitman: Blood Money	8.2		8.8	
Duke Nukem 3D: 20th Anniversary World Tour	7.7		6.9	
Section 8	7.2		7.0	
Alpha Protocol	7.2		7.5	
Planescape: Torment	9.1		9.2	
Star Wars Jedi Knight: Jedi Academy	8.1		8.6	
Red Faction II	7.9		7.3	
Battle Engine Aquila	7.3		9.0	
Special Forces: Nemesis Strike	6.0		6.5	
Women's Volleyball Championship	3.2		4.0	
Crimson Tears	6.2		7.8	
Battle Assault 3 featuring Gundam Seed	4.8		8.7	
WRC: FIA World Rally Championship	6.7		7.8	
Rapala Tournament Fishing!	4.1		8.0	
Superstars V8 Racing	6.6		4.9	
JoJo's Bizarre Adventure: Eyes of Heaven	6.1		7.4	
Supreme Ruler: Cold War	6.3		6.8	
Rise of Nations: Rise of Legends	8.4		8.5	
The Sum of All Fears	3.6		3.4	
Yumi's Odd Odyssey	7.4		7.7	
EverBlue 2	5.9		7.5	
Electroplankton	7.1		7.0	
FIFA World Cup: Germany 2006	5.7		6.9	
Earthworm Jim 2	4.5		5.7	
Dungeon Maker: Hunting Ground	7.0		6.4	
MotoGP	6.9		7.1	
Apache: Air Assault	6.4		7.5	
Call of Juarez: Bound in Blood	7.8		8.0	
Red Faction: Guerrilla	8.2		7.5	
Deus Ex: Mankind Divided	8.3		6.1	
Astonishia Story	4.8		4.9	
Prince of Persia: The Forgotten Sands	7.5		6.6	
RACE On	7.3		8.2	
Song of the Deep	7.3		6.3	
Tork: Prehistoric Punk	6.2		6.2	
Overlord II	7.9		8.1	
Jikandia: The Timeless Land	6.0		7.2	
Toy Shop	3.1		5.4	
DiRT Rally	8.6		8.7	
Trials Fusion	8.0		6.8	
Prison Architect	8.0		8.0	
Sorcery Saga: The Curse of the Great Curry God	6.5		7.3	
Dance Factory	5.6		5.8	
The Legend of Heroes III: Song of the Ocean	5.8		6.1	
Combat Mission: Shock Force	6.2		3.3	
F1 2002	7.2		7.8	
Men of War	8.0		8.1	
Alter Ego	5.9		5.8	
Zero Escape: Virtue's Last Reward	8.8		8.8	
Darkstalkers Resurrection	8.0		7.3	
Transformers: Devastation	7.4		7.6	
The Golf Club	6.4		5.4	
Neverwinter Nights	9.1		8.2	
Digimon World 4	5.4		8.8	
Guilty Gear XX Accent Core Plus	7.6		7.3	
Galleon: Islands of Mystery	6.7		7.0	
Sunny Garcia Surfing	6.1		7.9	
Lock On: Modern Air Combat	7.6		7.5	
Worms: WMD	7.8		7.6	
Rabbids Land	5.2		5.2	
Guild Wars	8.9		8.4	
Take On Helicopters	7.0		6.7	
S.L.A.I.: Steel Lancer Arena International	6.6		7.8	
Nacho Libre	5.6		5.8	
Homeworld 2	8.3		8.3	
Rayman 3: Hoodlum Havoc	7.4		8.3	
Graffiti Kingdom	7.1		7.1	
Klonoa 2: Dream Champ Tournament	7.8		9.3	
N+	7.9		7.8	
Knights of Honor	7.7		9.1	
Empire Earth II	7.9		7.1	
Hot Pixel	5.5		6.5	
Valentino Rossi: The Game	7.4		8.1	
