Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating
5,2004.0,3,3,0.792,0.264,0.0,0.04,1.096,8.6,8.6,1
8,2005.0,8,22,0.392,0.44,0.0,0.264,1.096,6.5,6.9,1
2,2010.0,0,11,0.344,0.448,0.12,0.168,1.088,8.0,6.7,2
2,2006.0,4,51,0.192,0.5599999999999999,0.128,0.208,1.088,7.8,7.1,0
5,2004.0,2,79,0.6880000000000001,0.36,0.0,0.048,1.088,8.0,8.9,1
1,2011.0,0,22,0.504,0.4559999999999999,0.0,0.12,1.088,6.8,6.0,1
10,2003.0,6,84,0.504,0.528,0.0,0.056,1.088,7.5,7.8,0
1,2014.0,2,22,0.6960000000000001,0.272,0.016,0.104,1.088,8.3,5.9,2
0,2002.0,2,22,0.536,0.416,0.0,0.136,1.088,7.3,8.9,2
2,2012.0,0,75,0.408,0.48,0.0,0.2,1.08,7.6,8.1,1
7,2009.0,5,22,0.5599999999999999,0.416,0.0,0.104,1.08,6.3,6.3,0
4,2009.0,11,1,0.6320000000000001,0.336,0.008,0.104,1.08,6.0,9.3,0
1,2008.0,4,22,0.504,0.4559999999999999,0.008,0.112,1.08,8.8,6.9,3
14,2014.0,0,85,0.584,0.4,0.008,0.096,1.08,8.7,8.0,2
2,2008.0,4,65,0.344,0.52,0.016,0.2,1.08,8.2,8.0,1
0,2004.0,0,22,0.176,0.04,0.8480000000000001,0.016,1.08,7.3,8.7,1
6,2013.0,2,22,0.312,0.6960000000000001,0.0,0.08,1.08,8.1,6.0,2
14,2016.0,2,47,0.6240000000000001,0.352,0.0,0.096,1.08,8.4,6.2,2
8,2007.0,1,22,0.16,0.6080000000000001,0.0,0.312,1.08,7.9,7.4,0
8,2008.0,1,22,0.184,0.584,0.016,0.296,1.08,8.4,8.9,0
1,2007.0,1,22,0.248,0.7120000000000001,0.008,0.112,1.08,8.2,7.9,0
0,2002.0,4,6,0.76,0.168,0.008,0.144,1.072,7.3,7.4,1
1,2008.0,0,11,0.6320000000000001,0.272,0.064,0.104,1.072,8.4,8.0,2
2,2008.0,2,79,0.528,0.352,0.032,0.168,1.072,8.1,7.9,2
7,2010.0,0,53,0.68,0.216,0.104,0.08,1.072,7.9,6.5,1
1,2011.0,0,22,0.568,0.392,0.016,0.096,1.072,8.4,7.5,2
4,2008.0,3,70,0.488,0.128,0.392,0.064,1.072,9.2,8.9,3
2,2011.0,7,11,0.6480000000000001,0.224,0.088,0.112,1.072,8.4,7.3,1
5,2005.0,2,3,0.68,0.344,0.0,0.048,1.072,8.8,7.4,2
14,2015.0,2,79,0.6160000000000001,0.36,0.0,0.096,1.072,7.4,6.9,2
2,2010.0,4,13,0.2,0.6000000000000001,0.064,0.208,1.072,8.4,7.8,0
8,2005.0,3,11,0.192,0.024,0.8240000000000001,0.032,1.072,7.1,8.6,1
9,2004.0,6,53,0.672,0.176,0.192,0.032,1.072,8.0,8.3,3
0,2006.0,4,22,0.976,0.04,0.04,0.008,1.072,7.4,8.4,3
1,2006.0,2,11,0.8720000000000001,0.032,0.08,0.08,1.072,7.9,7.1,1
0,2003.0,2,76,0.52,0.408,0.0,0.136,1.072,7.3,8.2,2
2,2008.0,2,22,0.6080000000000001,0.2799999999999999,0.04,0.144,1.072,8.4,8.1,1
0,2004.0,1,22,0.8800000000000001,0.048,0.0,0.144,1.072,9.0,8.6,0
1,2010.0,0,47,0.528,0.4,0.04,0.104,1.064,8.3,8.1,1
9,2004.0,2,53,0.6960000000000001,0.2799999999999999,0.056,0.032,1.064,9.2,8.8,1
0,2004.0,4,74,0.52,0.408,0.0,0.136,1.064,5.7,6.5,0
2,2007.0,7,75,0.496,0.392,0.008,0.16,1.064,7.4,7.3,1
1,2013.0,6,3,0.6880000000000001,0.272,0.0,0.096,1.056,8.3,5.7,3
4,2009.0,0,76,0.4639999999999999,0.448,0.04,0.112,1.056,9.3,8.3,2
1,2010.0,7,75,0.7200000000000001,0.248,0.0,0.088,1.056,8.4,6.7,1
6,2008.0,3,3,0.008,0.104,0.0,0.944,1.056,9.1,7.5,1
0,2002.0,1,6,0.8480000000000001,0.064,0.0,0.144,1.056,9.3,7.4,0
15,2012.0,0,79,0.424,0.384,0.048,0.192,1.056,7.0,7.2,2
1,2010.0,1,79,0.6320000000000001,0.328,0.0,0.088,1.056,7.3,7.5,0
8,2005.0,4,22,0.5519999999999999,0.296,0.016,0.192,1.056,7.4,8.5,0
2,2011.0,2,9,0.376,0.4639999999999999,0.048,0.16,1.048,8.1,6.2,2
2,2010.0,0,85,0.44,0.44,0.0,0.168,1.048,7.9,8.0,3
0,2005.0,6,3,0.6240000000000001,0.36,0.0,0.056,1.048,6.9,7.4,3
14,2015.0,3,51,0.5519999999999999,0.4,0.0,0.088,1.048,9.1,9.2,2
0,2002.0,2,2,0.512,0.4,0.0,0.136,1.048,6.1,7.3,2
1,2009.0,0,3,0.672,0.2799999999999999,0.0,0.096,1.048,7.8,7.8,2
5,2004.0,4,22,0.672,0.344,0.0,0.032,1.048,9.4,7.2,1
1,2009.0,5,42,0.776,0.184,0.0,0.088,1.04,8.9,8.6,1
0,2006.0,1,22,0.8560000000000001,0.032,0.016,0.136,1.04,6.3,6.0,0
16,2015.0,6,53,0.496,0.376,0.088,0.08,1.04,7.8,8.5,0
1,2012.0,0,3,0.6000000000000001,0.352,0.0,0.088,1.04,8.0,6.6,3
0,2005.0,5,65,0.216,0.016,0.0,0.8160000000000001,1.04,7.8,8.3,1
1,2009.0,7,51,0.568,0.328,0.04,0.096,1.04,8.0,7.0,1
14,2015.0,0,79,0.496,0.448,0.0,0.088,1.04,7.8,6.1,2
4,2010.0,3,53,0.4,0.128,0.4639999999999999,0.04,1.032,6.8,8.2,0
2,2008.0,0,85,0.576,0.312,0.0,0.152,1.032,7.5,7.7,3
2,2011.0,0,22,0.368,0.448,0.048,0.168,1.032,8.5,7.2,2
10,2003.0,6,74,0.7440000000000001,0.272,0.0,0.016,1.032,4.9,6.2,0
4,2007.0,5,6,0.904,0.008,0.048,0.072,1.032,6.7,5.9,0
7,2009.0,5,56,0.96,0.0,0.0,0.072,1.032,5.6,5.0,0
0,2004.0,2,6,0.504,0.392,0.0,0.128,1.032,7.5,8.6,1
14,2015.0,0,85,0.6880000000000001,0.24,0.008,0.096,1.032,7.4,7.8,2
6,2015.0,3,9,0.408,0.536,0.0,0.08,1.032,8.4,5.4,2
4,2010.0,6,64,0.5519999999999999,0.376,0.008,0.096,1.032,7.9,7.9,0
2,2014.0,0,79,0.368,0.448,0.048,0.16,1.032,7.2,7.5,2
7,2007.0,1,22,0.544,0.376,0.0,0.104,1.032,6.6,7.6,0
14,2015.0,3,9,0.6240000000000001,0.304,0.0,0.096,1.024,7.7,8.4,2
0,2004.0,3,67,0.504,0.392,0.0,0.128,1.024,8.5,8.4,1
0,2003.0,0,76,0.504,0.392,0.0,0.128,1.024,7.6,8.3,2
7,2006.0,4,22,0.36,0.528,0.016,0.12,1.024,6.7,7.3,3
0,2001.0,0,40,0.496,0.392,0.0,0.128,1.024,8.9,8.9,2
12,1997.0,6,40,0.4639999999999999,0.32,0.168,0.064,1.016,9.3,9.4,1
7,2008.0,5,3,0.8240000000000001,0.112,0.0,0.08,1.016,7.3,7.2,1
1,2014.0,0,85,0.5519999999999999,0.376,0.0,0.088,1.016,6.9,7.2,3
6,2005.0,8,22,0.976,0.04,0.0,0.0,1.016,7.6,6.6,1
2,2014.0,3,51,0.32,0.264,0.32,0.12,1.016,9.1,8.1,1
13,2012.0,0,53,0.384,0.2799999999999999,0.288,0.056,1.016,8.3,8.7,3
13,2012.0,3,53,0.352,0.2319999999999999,0.376,0.056,1.016,5.9,6.3,0
0,2008.0,0,85,0.576,0.024,0.0,0.416,1.016,7.7,8.9,3
1,2008.0,1,76,0.8,0.128,0.0,0.088,1.016,8.4,7.2,0
5,2003.0,1,3,0.68,0.296,0.0,0.04,1.016,8.5,9.1,1
11,2014.0,0,40,0.36,0.376,0.136,0.144,1.016,7.5,6.2,2
0,2002.0,3,6,0.392,0.304,0.208,0.104,1.016,7.5,8.5,1
7,2008.0,1,17,0.768,0.16,0.0,0.088,1.016,3.0,2.0,0
2,2008.0,3,64,0.568,0.152,0.192,0.104,1.016,8.6,8.6,1
1,2011.0,7,75,0.592,0.32,0.0,0.096,1.016,7.1,6.3,1
9,2003.0,6,64,0.6960000000000001,0.24,0.048,0.024,1.016,5.7,7.9,0
12,1994.0,7,65,0.312,0.208,0.424,0.064,1.016,6.9,6.3,1
1,2012.0,0,75,0.576,0.352,0.0,0.088,1.016,7.8,8.0,1
2,2013.0,3,70,0.344,0.288,0.256,0.128,1.016,8.5,8.5,1
2,2013.0,4,22,0.264,0.5519999999999999,0.04,0.152,1.016,8.0,4.9,3
7,2010.0,1,22,0.6080000000000001,0.312,0.0,0.088,1.008,7.9,8.1,0
7,2007.0,1,76,0.312,0.576,0.0,0.12,1.008,6.8,5.8,0
6,2010.0,1,64,0.0,0.808,0.0,0.2,1.008,8.5,8.4,0
4,2005.0,8,6,0.08,0.016,0.8960000000000001,0.008,1.008,5.9,7.7,0
2,2008.0,0,21,0.36,0.44,0.04,0.176,1.008,7.5,7.2,1
4,2009.0,10,85,0.6160000000000001,0.296,0.0,0.088,1.0,6.5,8.9,0
12,2000.0,1,22,0.5599999999999999,0.376,0.0,0.064,1.0,8.6,8.0,0
2,2013.0,0,17,0.448,0.328,0.072,0.152,1.0,7.6,6.3,2
0,2008.0,0,41,0.392,0.0,0.008,0.6000000000000001,1.0,6.8,7.4,1
2,2008.0,2,65,0.752,0.128,0.016,0.104,1.0,6.3,6.9,2
1,2005.0,4,22,0.8,0.104,0.016,0.08,1.0,8.3,8.5,1
9,2005.0,3,53,0.568,0.152,0.248,0.024,1.0,6.4,8.3,0
0,2006.0,2,22,0.808,0.032,0.024,0.128,1.0,7.9,8.4,2
2,2007.0,2,79,0.376,0.424,0.024,0.176,1.0,8.6,7.6,2
15,2012.0,6,65,0.2799999999999999,0.488,0.016,0.216,1.0,8.8,8.6,0
13,2015.0,3,53,0.384,0.2799999999999999,0.272,0.064,1.0,6.9,8.8,0
6,2002.0,10,6,0.952,0.04,0.0,0.0,1.0,7.4,8.5,0
0,2003.0,0,21,0.488,0.384,0.0,0.128,1.0,5.2,6.2,1
0,2004.0,0,79,0.416,0.448,0.0,0.136,1.0,8.7,8.6,1
0,2005.0,2,65,0.68,0.024,0.176,0.112,0.992,8.1,8.9,1
7,2007.0,1,56,0.36,0.536,0.0,0.096,0.992,5.2,6.8,0
0,2001.0,3,83,0.488,0.384,0.0,0.128,0.992,8.7,8.3,1
12,1997.0,6,56,0.6000000000000001,0.352,0.0,0.048,0.992,8.5,9.0,1
0,2000.0,0,51,0.192,0.152,0.6000000000000001,0.048,0.992,7.8,7.7,0
0,2008.0,7,75,0.5519999999999999,0.0,0.0,0.44,0.992,7.8,6.9,1
5,2005.0,0,3,0.656,0.304,0.0,0.032,0.992,6.1,8.1,1
2,2009.0,0,3,0.52,0.32,0.0,0.152,0.992,7.9,7.7,2
2,2012.0,1,22,0.096,0.7120000000000001,0.0,0.184,0.984,7.6,6.4,0
0,2001.0,6,40,0.48,0.376,0.0,0.128,0.984,3.2,4.6,0
14,2016.0,1,22,0.8640000000000001,0.016,0.0,0.104,0.984,8.3,5.9,0
5,2004.0,0,47,0.7360000000000001,0.16,0.056,0.032,0.984,9.1,8.8,2
5,2002.0,6,81,0.472,0.4559999999999999,0.0,0.056,0.984,7.0,8.1,0
0,2004.0,4,6,0.48,0.376,0.0,0.128,0.984,5.7,5.5,2
8,2009.0,0,79,0.344,0.376,0.04,0.224,0.984,6.3,7.2,2
1,2012.0,0,85,0.512,0.392,0.0,0.088,0.984,8.0,8.5,3
16,2014.0,0,53,0.4639999999999999,0.336,0.104,0.08,0.984,7.6,8.3,1
10,2004.0,6,53,0.6320000000000001,0.216,0.096,0.032,0.984,8.0,9.1,0
1,2008.0,5,3,0.8,0.104,0.0,0.08,0.984,7.0,6.7,1
2,2006.0,4,22,0.392,0.4,0.024,0.16,0.984,7.5,7.3,3
7,2007.0,0,15,0.432,0.44,0.0,0.104,0.984,6.3,7.7,3
2,2010.0,1,22,0.24,0.512,0.056,0.176,0.984,8.2,7.8,0
2,2011.0,3,51,0.2319999999999999,0.144,0.536,0.072,0.976,7.8,8.2,1
4,2007.0,4,53,0.8720000000000001,0.024,0.0,0.072,0.976,6.3,7.5,0
9,2004.0,1,53,0.4639999999999999,0.128,0.368,0.024,0.976,8.0,8.5,0
10,2002.0,3,53,0.488,0.216,0.216,0.056,0.976,8.6,9.5,0
5,2001.0,2,76,0.784,0.152,0.0,0.04,0.976,8.9,8.3,2
0,2002.0,1,64,0.472,0.368,0.008,0.12,0.976,8.9,7.8,0
0,2006.0,4,75,0.808,0.032,0.0,0.128,0.968,7.1,8.4,0
5,2001.0,5,47,0.7440000000000001,0.192,0.0,0.032,0.968,7.0,6.9,0
5,2004.0,2,3,0.6240000000000001,0.32,0.0,0.032,0.968,7.3,7.8,1
4,2007.0,8,70,0.408,0.032,0.496,0.04,0.968,8.5,7.7,3
8,2005.0,2,41,0.8400000000000001,0.04,0.008,0.08,0.968,6.9,8.5,1
13,2011.0,7,11,0.44,0.352,0.112,0.072,0.968,8.5,8.1,1
0,2002.0,6,65,0.8240000000000001,0.112,0.0,0.032,0.968,8.6,8.6,0
11,2015.0,1,76,0.328,0.48,0.0,0.16,0.968,7.3,7.4,1
12,2000.0,0,83,0.272,0.392,0.224,0.08,0.968,8.6,9.0,2
9,2003.0,4,22,0.5519999999999999,0.384,0.008,0.024,0.968,8.3,9.0,0
2,2010.0,7,51,0.336,0.368,0.12,0.144,0.968,7.6,8.3,1
2,2007.0,2,22,0.2,0.5519999999999999,0.024,0.2,0.968,7.5,7.6,1
14,2015.0,2,22,0.576,0.296,0.008,0.088,0.968,7.1,5.1,2
2,2009.0,0,64,0.352,0.312,0.168,0.128,0.968,8.7,7.7,2
7,2008.0,11,22,0.568,0.304,0.0,0.096,0.968,8.5,8.6,0
0,2002.0,0,56,0.472,0.368,0.0,0.12,0.96,5.9,5.1,1
7,2007.0,8,22,0.352,0.504,0.0,0.112,0.96,7.3,8.2,1
0,2004.0,4,68,0.8,0.032,0.0,0.128,0.96,7.8,8.4,0
2,2011.0,4,13,0.096,0.592,0.088,0.192,0.96,8.2,7.1,0
9,2004.0,10,53,0.384,0.104,0.448,0.024,0.96,9.0,9.1,0
5,2003.0,0,6,0.576,0.344,0.008,0.032,0.96,6.5,7.1,1
8,2006.0,4,75,0.576,0.224,0.0,0.16,0.96,7.0,7.0,0
0,2001.0,1,22,0.472,0.368,0.0,0.12,0.96,9.2,8.5,0
8,2010.0,1,22,0.104,0.5519999999999999,0.008,0.288,0.96,6.8,5.4,0
10,2003.0,4,75,0.6880000000000001,0.256,0.0,0.016,0.952,5.5,6.8,0
2,2012.0,0,85,0.4,0.4,0.0,0.152,0.952,8.1,7.5,3
16,2014.0,11,53,0.424,0.304,0.152,0.072,0.952,8.1,8.6,0
10,2002.0,6,75,0.7360000000000001,0.184,0.0,0.032,0.952,7.1,7.7,0
7,2008.0,1,40,0.072,0.672,0.088,0.12,0.952,8.3,8.4,0
14,2015.0,2,3,0.68,0.184,0.0,0.096,0.952,8.9,5.2,1
0,2006.0,0,84,0.792,0.032,0.0,0.128,0.952,7.5,8.6,2
8,2007.0,7,75,0.36,0.376,0.0,0.224,0.952,6.8,7.8,1
9,2002.0,0,3,0.6880000000000001,0.216,0.008,0.032,0.952,7.6,7.3,0
4,2006.0,11,53,0.584,0.024,0.288,0.056,0.952,7.6,7.9,0
8,2006.0,0,40,0.304,0.2799999999999999,0.304,0.064,0.944,8.7,8.2,2
2,2013.0,7,85,0.384,0.4,0.008,0.16,0.944,7.8,7.9,1
17,1999.0,9,64,0.416,0.192,0.304,0.032,0.944,8.8,9.4,1
1,2012.0,5,79,0.7200000000000001,0.152,0.0,0.072,0.944,7.7,7.7,3
10,2001.0,1,3,0.68,0.248,0.0,0.016,0.944,9.5,7.5,0
2,2012.0,0,51,0.008,0.184,0.6880000000000001,0.064,0.944,6.4,6.5,1
0,2005.0,2,3,0.784,0.032,0.0,0.128,0.936,7.7,8.7,2
0,2002.0,6,22,0.4559999999999999,0.36,0.0,0.12,0.936,7.0,8.8,0
2,2012.0,0,11,0.384,0.192,0.288,0.08,0.936,5.2,4.9,2
8,2008.0,0,41,0.32,0.384,0.0,0.2319999999999999,0.936,7.6,7.6,3
7,2009.0,9,53,0.424,0.128,0.336,0.048,0.936,6.2,7.2,0
2,2011.0,7,75,0.424,0.36,0.016,0.136,0.936,7.2,6.9,1
0,2003.0,1,86,0.4559999999999999,0.36,0.0,0.12,0.936,5.7,8.4,1
6,2015.0,0,76,0.312,0.5519999999999999,0.0,0.072,0.936,9.6,7.9,2
6,2010.0,3,9,0.472,0.36,0.0,0.112,0.936,8.4,8.6,2
2,2009.0,7,75,0.384,0.384,0.008,0.16,0.936,8.1,8.1,1
5,2003.0,2,22,0.6080000000000001,0.288,0.0,0.04,0.936,6.5,5.8,1
2,2008.0,2,22,0.592,0.208,0.016,0.12,0.936,7.4,7.3,2
6,2008.0,10,22,0.024,0.8480000000000001,0.0,0.064,0.936,8.4,5.3,3
10,2004.0,11,53,0.544,0.2,0.168,0.016,0.936,8.1,8.0,0
2,2011.0,0,41,0.416,0.368,0.0,0.152,0.928,7.6,7.3,3
0,2006.0,4,76,0.776,0.032,0.0,0.128,0.928,8.5,8.9,3
0,2004.0,2,79,0.4559999999999999,0.352,0.0,0.12,0.928,7.0,6.3,1
12,1997.0,7,65,0.312,0.216,0.344,0.064,0.928,8.3,7.9,1
1,2008.0,6,22,0.408,0.408,0.008,0.104,0.928,7.9,7.6,1
2,2006.0,6,64,0.328,0.048,0.032,0.528,0.928,4.3,4.1,3
0,2001.0,4,22,0.4559999999999999,0.352,0.0,0.12,0.928,8.5,8.5,0
1,2011.0,1,79,0.5599999999999999,0.288,0.0,0.08,0.928,7.7,7.6,0
14,2013.0,1,22,0.328,0.528,0.0,0.072,0.928,8.8,5.8,0
8,2007.0,3,70,0.36,0.192,0.24,0.128,0.928,8.8,8.0,1
1,2010.0,2,12,0.432,0.4,0.0,0.096,0.928,4.5,5.8,2
4,2007.0,6,64,0.424,0.384,0.008,0.096,0.92,7.8,8.2,0
6,2008.0,8,64,0.0,0.912,0.0,0.008,0.92,8.3,8.1,0
0,2001.0,0,49,0.448,0.352,0.0,0.12,0.92,7.3,8.3,1
8,2007.0,2,22,0.4,0.312,0.016,0.2,0.92,6.9,7.3,1
0,2004.0,2,23,0.448,0.352,0.0,0.12,0.92,4.3,3.4,2
1,2012.0,0,22,0.472,0.36,0.008,0.08,0.92,5.3,5.4,2
8,2009.0,1,22,0.12,0.536,0.008,0.248,0.92,8.3,7.9,0
9,2003.0,5,53,0.4,0.128,0.368,0.024,0.92,7.6,8.3,0
6,2007.0,2,3,0.0,0.8960000000000001,0.0,0.024,0.92,9.2,8.5,2
0,2003.0,6,75,0.448,0.352,0.0,0.12,0.92,6.8,9.0,0
11,2014.0,1,76,0.312,0.4559999999999999,0.0,0.152,0.92,6.2,5.1,1
0,2003.0,0,3,0.352,0.272,0.2,0.088,0.912,7.9,8.4,2
0,2005.0,0,65,0.6240000000000001,0.024,0.16,0.104,0.912,9.1,9.1,1
12,1998.0,3,71,0.2,0.136,0.52,0.056,0.912,8.1,8.5,0
2,2007.0,0,21,0.4559999999999999,0.256,0.072,0.128,0.912,8.8,7.5,2
2,2013.0,1,76,0.392,0.368,0.0,0.152,0.912,7.4,7.5,1
13,2011.0,0,53,0.376,0.208,0.2799999999999999,0.056,0.912,5.6,7.1,3
2,2008.0,0,3,0.344,0.408,0.016,0.152,0.912,6.5,6.6,1
0,2005.0,8,40,0.76,0.032,0.0,0.128,0.912,7.6,9.0,3
5,2003.0,0,22,0.568,0.304,0.0,0.04,0.912,8.4,9.1,1
2,2007.0,1,65,0.248,0.024,0.6080000000000001,0.032,0.912,8.1,8.8,0
14,2014.0,2,47,0.504,0.32,0.0,0.08,0.912,8.1,7.7,2
0,2001.0,8,6,0.096,0.08,0.7040000000000001,0.024,0.912,7.3,8.8,1
11,2016.0,7,51,0.328,0.36,0.088,0.136,0.912,7.9,8.2,1
5,2002.0,8,47,0.808,0.08,0.0,0.024,0.904,8.7,8.0,1
10,2006.0,4,75,0.6480000000000001,0.24,0.0,0.016,0.904,5.0,4.7,0
11,2016.0,0,79,0.296,0.4639999999999999,0.0,0.144,0.904,8.3,7.8,2
13,2011.0,0,41,0.488,0.344,0.0,0.072,0.904,6.7,6.1,3
5,2004.0,2,79,0.792,0.096,0.0,0.016,0.904,8.4,8.6,2
2,2008.0,6,22,0.248,0.4639999999999999,0.016,0.176,0.904,7.9,7.8,1
1,2009.0,5,3,0.52,0.296,0.0,0.088,0.904,8.5,6.8,1
11,2014.0,2,64,0.272,0.4559999999999999,0.032,0.136,0.904,7.9,8.1,2
13,2012.0,3,53,0.264,0.296,0.296,0.048,0.904,7.3,8.6,3
2,2007.0,5,65,0.36,0.448,0.0,0.096,0.904,8.2,5.9,1
13,2015.0,0,53,0.424,0.264,0.136,0.064,0.8960000000000001,7.3,7.6,0
0,2001.0,4,3,0.44,0.344,0.0,0.112,0.8960000000000001,5.7,7.6,0
7,2009.0,6,79,0.2,0.592,0.0,0.112,0.8960000000000001,7.8,8.3,3
2,2010.0,4,65,0.4,0.32,0.048,0.128,0.8960000000000001,8.2,8.4,0
8,2005.0,2,65,0.8240000000000001,0.0,0.008,0.064,0.8960000000000001,8.2,8.6,2
2,2011.0,5,79,0.424,0.288,0.072,0.12,0.8960000000000001,8.0,8.3,1
5,2005.0,2,3,0.528,0.32,0.0,0.04,0.8960000000000001,7.8,5.1,1
1,2011.0,5,79,0.672,0.152,0.008,0.064,0.8960000000000001,7.7,8.2,1
0,2009.0,5,3,0.224,0.24,0.0,0.432,0.8960000000000001,7.1,2.6,1
6,2007.0,1,56,0.0,0.8960000000000001,0.0,0.0,0.8960000000000001,8.6,8.0,0
2,2009.0,0,64,0.168,0.16,0.496,0.064,0.8960000000000001,7.9,8.1,2
15,2012.0,3,7,0.288,0.184,0.304,0.12,0.8960000000000001,9.3,9.2,2
5,2004.0,0,3,0.656,0.208,0.0,0.032,0.8960000000000001,8.3,8.3,1
1,2010.0,2,47,0.504,0.288,0.016,0.08,0.8960000000000001,7.0,6.0,2
2,2009.0,5,42,0.536,0.2319999999999999,0.0,0.12,0.8960000000000001,8.8,8.7,1
1,2011.0,0,22,0.576,0.2319999999999999,0.008,0.072,0.8880000000000001,7.9,4.5,2
5,2003.0,2,47,0.68,0.184,0.0,0.032,0.8880000000000001,7.4,7.6,2
0,2007.0,5,56,0.7360000000000001,0.032,0.0,0.12,0.8880000000000001,6.9,6.3,1
2,2011.0,7,22,0.36,0.392,0.0,0.144,0.8880000000000001,8.4,7.3,2
5,2005.0,0,79,0.544,0.304,0.0,0.04,0.8880000000000001,9.4,9.0,2
16,2013.0,10,53,0.352,0.256,0.2319999999999999,0.056,0.8880000000000001,8.7,8.7,3
1,2013.0,1,76,0.512,0.296,0.0,0.08,0.8880000000000001,7.5,7.7,1
11,2015.0,7,51,0.24,0.416,0.096,0.128,0.8880000000000001,6.9,7.7,1
2,2010.0,0,40,0.4,0.2799999999999999,0.08,0.12,0.8800000000000001,8.5,8.0,2
4,2011.0,10,56,0.7200000000000001,0.096,0.0,0.064,0.8800000000000001,8.1,7.4,3
9,2003.0,3,53,0.432,0.168,0.248,0.032,0.8800000000000001,8.6,8.5,1
16,2013.0,6,53,0.376,0.336,0.104,0.064,0.8800000000000001,8.0,8.2,3
7,2007.0,4,22,0.424,0.36,0.0,0.096,0.8800000000000001,6.1,6.9,3
2,2008.0,4,13,0.248,0.448,0.024,0.16,0.8800000000000001,8.7,8.1,0
1,2007.0,2,22,0.36,0.416,0.008,0.096,0.8800000000000001,7.3,6.7,1
12,1998.0,3,65,0.208,0.08,0.576,0.016,0.8800000000000001,8.0,8.5,0
1,2013.0,1,22,0.808,0.0,0.0,0.064,0.8720000000000001,7.7,5.8,0
0,2006.0,9,64,0.04,0.032,0.672,0.128,0.8720000000000001,7.7,8.1,2
2,2009.0,5,3,0.424,0.312,0.0,0.136,0.8720000000000001,8.6,5.7,1
10,2003.0,3,6,0.6240000000000001,0.2319999999999999,0.0,0.016,0.8720000000000001,7.5,8.9,0
7,2008.0,2,22,0.7280000000000001,0.072,0.0,0.072,0.8720000000000001,6.6,4.4,3
17,2000.0,1,64,0.8160000000000001,0.04,0.0,0.016,0.8720000000000001,9.7,6.0,0
8,2005.0,3,3,0.432,0.264,0.008,0.176,0.8720000000000001,6.8,7.6,1
11,2015.0,4,56,0.16,0.5599999999999999,0.016,0.128,0.8720000000000001,8.3,6.6,0
5,2003.0,1,22,0.8160000000000001,0.016,0.0,0.04,0.8720000000000001,9.2,8.3,0
7,2009.0,6,64,0.512,0.272,0.008,0.08,0.8720000000000001,5.4,6.9,3
0,2006.0,0,22,0.7120000000000001,0.024,0.008,0.12,0.8720000000000001,7.5,8.3,2
1,2010.0,4,64,0.592,0.2,0.0,0.072,0.8720000000000001,4.7,2.1,0
0,2002.0,2,41,0.424,0.336,0.0,0.112,0.8720000000000001,6.5,8.3,1
2,2010.0,7,75,0.352,0.368,0.008,0.144,0.8720000000000001,7.4,6.9,1
1,2012.0,0,22,0.8160000000000001,0.0,0.0,0.056,0.8720000000000001,7.6,5.5,0
1,2009.0,1,22,0.656,0.136,0.008,0.072,0.8720000000000001,8.4,8.0,1
0,2003.0,4,22,0.424,0.328,0.0,0.112,0.8640000000000001,8.8,8.9,0
8,2005.0,5,65,0.6000000000000001,0.144,0.0,0.128,0.8640000000000001,7.3,7.2,3
6,2009.0,10,64,0.008,0.776,0.0,0.08,0.8640000000000001,9.0,6.9,1
2,2007.0,7,64,0.2319999999999999,0.408,0.064,0.16,0.8640000000000001,8.5,7.4,1
2,2010.0,0,22,0.512,0.224,0.032,0.104,0.8640000000000001,7.5,7.5,2
0,2004.0,2,79,0.512,0.272,0.0,0.08,0.8640000000000001,5.8,6.0,1
14,2016.0,4,47,0.336,0.4639999999999999,0.0,0.064,0.8640000000000001,9.1,7.4,0
8,2008.0,0,41,0.344,0.32,0.0,0.192,0.8640000000000001,7.0,8.1,1
10,2003.0,7,6,0.6160000000000001,0.2319999999999999,0.0,0.016,0.8640000000000001,4.0,6.1,1
9,2005.0,2,53,0.544,0.144,0.152,0.024,0.8640000000000001,6.7,8.1,1
1,2014.0,2,22,0.408,0.376,0.0,0.072,0.8640000000000001,6.9,7.3,3
8,2007.0,0,22,0.192,0.432,0.0,0.24,0.8560000000000001,5.9,6.7,1
4,2006.0,0,41,0.768,0.024,0.0,0.064,0.8560000000000001,4.7,5.0,0
0,2006.0,2,3,0.7120000000000001,0.024,0.0,0.12,0.8560000000000001,8.2,7.4,1
7,2010.0,1,22,0.208,0.5519999999999999,0.0,0.096,0.8560000000000001,7.3,7.3,0
2,2008.0,0,79,0.376,0.32,0.024,0.136,0.8560000000000001,8.5,7.3,1
1,2008.0,0,21,0.424,0.336,0.008,0.088,0.8560000000000001,7.6,6.6,1
1,2007.0,1,40,0.064,0.7200000000000001,0.032,0.04,0.8560000000000001,7.6,7.8,0
0,2005.0,7,51,0.592,0.12,0.104,0.04,0.8560000000000001,8.6,8.4,1
7,2009.0,1,22,0.48,0.288,0.0,0.088,0.8560000000000001,8.8,8.8,0
8,2005.0,1,65,0.08,0.504,0.0,0.272,0.8560000000000001,7.0,5.6,0
2,2008.0,7,51,0.392,0.272,0.072,0.12,0.8560000000000001,7.5,8.6,1
